Open,High,Low,Close,Adj Close,Volume,Year,Month,Day
118.5,118.7699966430664,118.2300033569336,118.7300033569336,81.37664031982422,35297900,2004,11,15
118.36000061035156,118.41000366210938,117.7300033569336,117.87999725341797,80.79402160644531,40028700,2004,11,16
118.37000274658203,119.13999938964844,118.06999969482422,118.58000183105469,81.27381134033203,54494000,2004,11,17
118.52999877929688,118.80000305175781,118.2300033569336,118.73999786376953,81.38346099853516,31854300,2004,11,18
118.69999694824219,118.72000122070312,117.13999938964844,117.41999816894531,80.47875213623047,54276500,2004,11,19
117.16999816894531,118.12000274658203,117.02999877929688,117.9800033569336,80.8625717163086,37560200,2004,11,22
117.93000030517578,118.26000213623047,117.37000274658203,118.16000366210938,80.98595428466797,41968800,2004,11,23
118.2699966430664,118.58999633789062,118.05000305175781,118.44000244140625,81.17788696289062,29724800,2004,11,24
118.51000213623047,118.9800033569336,118.30000305175781,118.3499984741211,81.1161880493164,15487700,2004,11,26
118.79000091552734,119.01000213623047,117.4800033569336,117.80999755859375,80.74609375,61460800,2004,11,29
118.0,118.23999786376953,117.63999938964844,117.88999938964844,80.8008804321289,53685200,2004,11,30
118.16000366210938,119.5,118.0999984741211,119.2300033569336,81.71931457519531,49898300,2004,12,1
119.0999984741211,119.87000274658203,119.01000213623047,119.33000183105469,81.78785705566406,60163500,2004,12,2
119.30999755859375,120.13999938964844,119.08999633789062,119.25,81.73301696777344,49067900,2004,12,3
119.20999908447266,119.63999938964844,118.83999633789062,119.20999908447266,81.70562744140625,33030500,2004,12,6
119.48999786376953,119.62000274658203,118.04000091552734,118.0999984741211,80.94480895996094,52047200,2004,12,7
118.20999908447266,118.81999969482422,118.01000213623047,118.79000091552734,81.41775512695312,43895100,2004,12,8
118.13999938964844,119.45999908447266,117.7300033569336,119.20999908447266,81.70562744140625,60922800,2004,12,9
118.91999816894531,119.55999755859375,118.8499984741211,119.33000183105469,81.78785705566406,47828600,2004,12,10
119.76000213623047,120.4000015258789,119.3499984741211,120.37000274658203,82.50064849853516,38541000,2004,12,13
120.18000030517578,120.95999908447266,120.18000030517578,120.79000091552734,82.78852844238281,41500700,2004,12,14
120.69999694824219,121.11000061035156,120.30999755859375,120.87999725341797,82.8502197265625,46699200,2004,12,15
120.72000122070312,121.23999786376953,120.04000091552734,120.80999755859375,82.80227661132812,51641800,2004,12,16
119.45999908447266,119.97000122070312,119.16000366210938,119.44000244140625,82.2499771118164,70761900,2004,12,17
119.75,120.29000091552734,119.16999816894531,119.47000122070312,82.2706527709961,47187400,2004,12,20
119.5999984741211,120.4800033569336,119.45999908447266,120.38999938964844,82.90416717529297,33094200,2004,12,21
120.37999725341797,121.08000183105469,120.30000305175781,120.68000030517578,83.10385131835938,31500700,2004,12,22
120.87000274658203,121.27999877929688,120.66000366210938,120.7699966430664,83.16583251953125,25646100,2004,12,23
121.19999694824219,121.36000061035156,120.38999938964844,120.5199966430664,82.99366760253906,29944100,2004,12,27
120.63999938964844,121.33000183105469,120.5999984741211,121.18000030517578,83.44817352294922,23422900,2004,12,28
121.08000183105469,121.4000015258789,120.94999694824219,121.36000061035156,83.5721206665039,22650600,2004,12,29
121.4000015258789,121.56999969482422,121.04000091552734,121.12999725341797,83.41374969482422,21076900,2004,12,30
121.30000305175781,121.66000366210938,120.80000305175781,120.87000274658203,83.23470306396484,28648800,2004,12,31
121.55999755859375,121.76000213623047,119.9000015258789,120.30000305175781,82.84217834472656,55748000,2005,1,3
120.45999908447266,120.54000091552734,118.44000244140625,118.83000183105469,81.82988739013672,69167600,2005,1,4
118.73999786376953,119.25,118.0,118.01000213623047,81.26522827148438,65667300,2005,1,5
118.44000244140625,119.1500015258789,118.26000213623047,118.61000061035156,81.67838287353516,47814700,2005,1,6
118.97000122070312,119.2300033569336,118.12999725341797,118.44000244140625,81.56135559082031,55847700,2005,1,7
118.33999633789062,119.45999908447266,118.33999633789062,119.0,81.94696044921875,56563300,2005,1,10
118.63999938964844,118.73999786376953,117.98999786376953,118.18000030517578,81.38227844238281,63099700,2005,1,11
118.4000015258789,118.83999633789062,117.5199966430664,118.56999969482422,81.6508560180664,72720500,2005,1,12
118.63999938964844,118.7300033569336,117.5,117.62000274658203,80.99668884277344,55537500,2005,1,13
117.97000122070312,118.52999877929688,117.76000213623047,118.23999786376953,81.42362213134766,42032500,2005,1,14
118.05000305175781,119.62000274658203,117.94999694824219,119.47000122070312,82.2706527709961,57391700,2005,1,18
119.43000030517578,119.5199966430664,118.20999908447266,118.22000122070312,81.40982818603516,54378900,2005,1,19
117.88999938964844,118.19999694824219,117.29000091552734,117.5,80.91400146484375,72049300,2005,1,20
117.79000091552734,118.0,116.6500015258789,116.77999877929688,80.41819763183594,63160400,2005,1,21
117.08999633789062,117.33999633789062,116.37000274658203,116.55000305175781,80.25984191894531,58441900,2005,1,24
116.91000366210938,117.47000122070312,116.72000122070312,116.87999725341797,80.487060546875,68245000,2005,1,25
117.31999969482422,117.5999984741211,117.04000091552734,117.2300033569336,80.72809600830078,57195100,2005,1,26
117.19000244140625,117.75,116.9800033569336,117.43000030517578,80.86579895019531,55878800,2005,1,27
117.48999786376953,117.55000305175781,116.61000061035156,117.43000030517578,80.86579895019531,60738900,2005,1,28
117.94999694824219,118.25,117.70999908447266,118.16000366210938,81.36851501464844,52532700,2005,1,31
118.25,119.08000183105469,118.0999984741211,118.91000366210938,81.88497924804688,49841200,2005,2,1
119.05999755859375,119.58999633789062,118.9000015258789,119.2699966430664,82.13288116455078,52468900,2005,2,2
119.05999755859375,119.16000366210938,118.56999969482422,118.95999908447266,81.91943359375,48837100,2005,2,3
119.0,120.43000030517578,118.9800033569336,120.2300033569336,82.79399871826172,50024600,2005,2,4
120.25,120.5199966430664,119.95999908447266,120.06999969482422,82.68379974365234,45412000,2005,2,7
120.16999816894531,120.6500015258789,120.06999969482422,120.20999908447266,82.78020477294922,39263500,2005,2,8
120.41999816894531,120.48999786376953,119.25,119.30999755859375,82.16041564941406,55279400,2005,2,9
119.66000366210938,120.0199966430664,119.26000213623047,119.73999786376953,82.45655822753906,45858600,2005,2,10
119.69999694824219,121.04000091552734,119.45999908447266,120.7699966430664,83.16583251953125,53133000,2005,2,11
120.69000244140625,120.86000061035156,120.4800033569336,120.68000030517578,83.10385131835938,32432100,2005,2,14
120.80000305175781,121.43000030517578,120.68000030517578,121.12999725341797,83.41374969482422,43852700,2005,2,15
120.93000030517578,121.45999908447266,120.66999816894531,121.20999908447266,83.46885681152344,55523000,2005,2,16
121.2300033569336,121.33000183105469,120.22000122070312,120.2300033569336,82.79399871826172,58124000,2005,2,17
120.23999786376953,120.4800033569336,119.9000015258789,120.38999938964844,82.90416717529297,47723300,2005,2,18
119.9000015258789,120.47000122070312,118.58000183105469,118.5999984741211,81.67153930664062,80697600,2005,2,22
118.93000030517578,119.56999969482422,118.62000274658203,119.44999694824219,82.25684356689453,68292600,2005,2,23
119.23999786376953,120.31999969482422,118.9800033569336,120.23999786376953,82.80087280273438,68563600,2005,2,24
120.2699966430664,121.66999816894531,120.18000030517578,121.43000030517578,83.6203384399414,60899900,2005,2,25
121.1500015258789,121.30000305175781,120.04000091552734,120.62999725341797,83.06941223144531,69381300,2005,2,28
120.81999969482422,121.5199966430664,120.77999877929688,121.2300033569336,83.48261260986328,47294400,2005,3,1
120.76000213623047,121.93000030517578,120.6500015258789,121.16999816894531,83.44127655029297,64226500,2005,3,2
121.66000366210938,121.9000015258789,120.69999694824219,121.22000122070312,83.47571563720703,61230800,2005,3,3
122.05000305175781,122.83000183105469,121.79000091552734,122.7300033569336,84.51557922363281,56168500,2005,3,4
122.66000366210938,123.25,122.4000015258789,122.79000091552734,84.556884765625,43442400,2005,3,7
122.66999816894531,123.0,122.11000061035156,122.33000183105469,84.24010467529297,44362000,2005,3,8
121.97000122070312,122.29000091552734,120.95999908447266,120.97000122070312,83.30357360839844,73263600,2005,3,9
121.19999694824219,121.5,120.4000015258789,121.23999786376953,83.48948669433594,65149000,2005,3,10
121.30999755859375,121.72000122070312,120.16000366210938,120.38999938964844,82.90416717529297,57976500,2005,3,11
120.61000061035156,121.16000366210938,120.27999877929688,121.13999938964844,83.42060852050781,36336400,2005,3,14
121.41999816894531,121.45999908447266,120.08000183105469,120.13999938964844,82.73200225830078,62438500,2005,3,15
119.69999694824219,120.16000366210938,118.9000015258789,119.12000274658203,82.02960205078125,74874200,2005,3,16
119.30999755859375,119.73999786376953,118.9800033569336,119.36000061035156,82.19486999511719,62584200,2005,3,17
119.11000061035156,119.52999877929688,118.1500015258789,118.54000091552734,81.9508285522461,60232000,2005,3,18
118.70999908447266,118.77999877929688,117.76000213623047,118.0999984741211,81.6466293334961,61244300,2005,3,21
118.37000274658203,118.93000030517578,116.9000015258789,116.9000015258789,80.81704711914062,92472400,2005,3,22
116.94999694824219,117.72000122070312,116.75,117.0,80.88618469238281,70817300,2005,3,23
117.45999908447266,117.98999786376953,117.05999755859375,117.13999938964844,80.98297119140625,51932500,2005,3,24
117.41999816894531,117.94000244140625,117.30999755859375,117.30999755859375,81.10049438476562,46765500,2005,3,28
117.13999938964844,117.9000015258789,116.25,116.52999877929688,80.56124877929688,71160300,2005,3,29
116.77999877929688,118.19999694824219,116.7699966430664,118.18000030517578,81.70191955566406,62002100,2005,3,30
118.19000244140625,118.45999908447266,117.87000274658203,117.95999908447266,81.54985809326172,64575400,2005,3,31
118.62999725341797,118.98999786376953,116.91000366210938,117.43000030517578,81.18342590332031,95255300,2005,4,1
117.36000061035156,117.86000061035156,116.73999786376953,117.62999725341797,81.32171630859375,71581200,2005,4,4
117.77999877929688,118.37999725341797,117.66999816894531,118.19000244140625,81.70887756347656,46853900,2005,4,5
118.44999694824219,118.94999694824219,118.18000030517578,118.5999984741211,81.99232482910156,53268200,2005,4,6
118.41000366210938,119.26000213623047,118.31999969482422,119.23999786376953,82.43473815917969,46734600,2005,4,7
119.16999816894531,119.20999908447266,118.0,118.0,81.57752227783203,63772900,2005,4,8
118.29000091552734,118.41999816894531,117.83000183105469,118.08999633789062,81.63975524902344,44945000,2005,4,11
117.88999938964844,119.05999755859375,117.06999969482422,118.69999694824219,82.06145477294922,86144800,2005,4,12
118.55999755859375,118.80000305175781,117.12999725341797,117.30000305175781,81.09361267089844,65949000,2005,4,13
117.4000015258789,117.5,115.7699966430664,115.7699966430664,80.03581237792969,96119800,2005,4,14
115.73999786376953,116.19999694824219,114.0999984741211,114.1500015258789,78.91587829589844,128677300,2005,4,15
114.12000274658203,114.95999908447266,113.95999908447266,114.5,79.15780639648438,100035200,2005,4,18
115.0999984741211,115.52999877929688,114.83000183105469,115.41000366210938,79.78694915771484,64930100,2005,4,19
115.37999725341797,115.62999725341797,113.55000305175781,113.80000305175781,78.67394256591797,107735900,2005,4,20
114.79000091552734,116.20999908447266,114.37999725341797,116.01000213623047,80.20175170898438,86952200,2005,4,21
115.73999786376953,116.5,114.2699966430664,115.56999969482422,79.89752960205078,88845800,2005,4,22
115.86000061035156,116.5,115.72000122070312,116.33000183105469,80.42298889160156,52284100,2005,4,25
115.95999908447266,116.7699966430664,115.1500015258789,115.19999694824219,79.64175415039062,72626000,2005,4,26
114.86000061035156,116.06999969482422,114.44000244140625,115.6500015258789,79.9529037475586,84131900,2005,4,27
115.2699966430664,115.68000030517578,114.19999694824219,114.19999694824219,78.95043182373047,72481500,2005,4,28
115.06999969482422,115.87000274658203,113.97000122070312,115.75,80.02198791503906,103993800,2005,4,29
116.06999969482422,116.41000366210938,115.5199966430664,116.4000015258789,80.47139739990234,56026400,2005,5,2
116.06999969482422,116.8499984741211,115.69000244140625,116.5999984741211,80.6096420288086,86000300,2005,5,3
116.6500015258789,117.75,116.27999877929688,117.5,81.2318344116211,81055700,2005,5,4
117.66999816894531,118.0,116.73999786376953,117.45999908447266,81.20416259765625,96906700,2005,5,5
117.93000030517578,117.98999786376953,117.05999755859375,117.08999633789062,80.94837951660156,67415400,2005,5,6
117.20999908447266,118.08000183105469,117.05000305175781,117.81999969482422,81.4531021118164,43750500,2005,5,9
117.36000061035156,117.5,116.38999938964844,116.5999984741211,80.6096420288086,74613500,2005,5,10
116.93000030517578,117.4000015258789,115.8499984741211,117.23999786376953,81.05209350585938,91647400,2005,5,11
117.31999969482422,117.58999633789062,115.94999694824219,115.94999694824219,80.16024017333984,95086800,2005,5,12
116.30000305175781,116.62000274658203,114.80000305175781,115.72000122070312,80.00129699707031,85267000,2005,5,13
115.69999694824219,116.83999633789062,115.66000366210938,116.80000305175781,80.74791717529297,49207000,2005,5,16
116.41000366210938,117.69999694824219,116.16000366210938,117.58000183105469,81.28715515136719,61071800,2005,5,17
118.08999633789062,119.08000183105469,118.01000213623047,118.79000091552734,82.12367248535156,77944900,2005,5,18
119.0199966430664,119.41000366210938,118.69999694824219,119.29000091552734,82.46932983398438,61768100,2005,5,19
119.33999633789062,119.38999938964844,118.73999786376953,119.12000274658203,82.3518295288086,46345500,2005,5,20
119.20999908447266,120.04000091552734,119.19000244140625,119.77999877929688,82.80806732177734,51047900,2005,5,23
119.44000244140625,119.83000183105469,119.19999694824219,119.5,82.61449432373047,50654100,2005,5,24
119.3499984741211,119.87000274658203,118.83000183105469,119.41000366210938,82.55228424072266,47608800,2005,5,25
119.79000091552734,120.20999908447266,119.62000274658203,120.05000305175781,82.9947509765625,43256200,2005,5,26
120.05999755859375,120.25,119.80000305175781,120.25,83.13300323486328,24596100,2005,5,27
120.08000183105469,120.16999816894531,119.4000015258789,119.4800033569336,82.60066223144531,43377200,2005,5,31
119.5199966430664,120.91999816894531,119.44999694824219,120.5,83.30583190917969,69611000,2005,6,1
120.2300033569336,120.83999633789062,120.0999984741211,120.76000213623047,83.48558044433594,39704500,2005,6,2
120.55000305175781,120.88999938964844,119.7300033569336,120.1500015258789,83.0638656616211,60999400,2005,6,3
119.94999694824219,120.19999694824219,119.55000305175781,120.04000091552734,82.98783874511719,36046400,2005,6,6
120.38999938964844,121.25,120.01000213623047,120.12999725341797,83.05005645751953,66501300,2005,6,7
120.43000030517578,120.58999633789062,119.66999816894531,119.91000366210938,82.8979721069336,46881200,2005,6,8
119.73999786376953,120.58000183105469,119.44000244140625,120.4800033569336,83.29203033447266,56653300,2005,6,9
120.55999755859375,120.6500015258789,119.5999984741211,120.19999694824219,83.09845733642578,36465300,2005,6,10
119.94000244140625,121.08000183105469,119.80999755859375,120.58000183105469,83.36115264892578,49383200,2005,6,13
120.44999694824219,121.19999694824219,120.37999725341797,120.86000061035156,83.55473327636719,33857100,2005,6,14
121.16000366210938,121.23999786376953,120.2300033569336,121.08999633789062,83.7137451171875,53195600,2005,6,15
121.05999755859375,121.63999938964844,120.91999816894531,121.4000015258789,83.92803192138672,46564500,2005,6,16
121.54000091552734,121.9000015258789,121.22000122070312,121.36000061035156,84.239013671875,51529400,2005,6,17
121.08000183105469,121.83999633789062,120.94000244140625,121.4000015258789,84.26677703857422,41019400,2005,6,20
121.5,121.6500015258789,121.02999877929688,121.47000122070312,84.31536102294922,39879800,2005,6,21
121.68000030517578,121.94000244140625,121.06999969482422,121.56999969482422,84.38475799560547,46310100,2005,6,22
121.31999969482422,121.5999984741211,119.83000183105469,119.86000061035156,83.19781494140625,62185600,2005,6,23
119.87999725341797,120.01000213623047,118.83999633789062,118.9800033569336,82.58699798583984,58572500,2005,6,24
118.97000122070312,119.41000366210938,118.75,119.1500015258789,82.70499420166016,48183800,2005,6,27
119.4000015258789,120.23999786376953,119.37000274658203,120.1500015258789,83.39910888671875,41174200,2005,6,28
120.37000274658203,120.4000015258789,119.76000213623047,119.83000183105469,83.17698669433594,42316500,2005,6,29
120.22000122070312,120.31999969482422,118.94999694824219,119.18000030517578,82.72582244873047,62288800,2005,6,30
119.44999694824219,119.80000305175781,119.20999908447266,119.52999877929688,82.9687728881836,49737500,2005,7,1
119.25,120.6500015258789,119.19000244140625,120.48999786376953,83.63513946533203,51549000,2005,7,5
120.38999938964844,120.6500015258789,119.41000366210938,119.4800033569336,82.93405151367188,52363600,2005,7,6
118.29000091552734,119.94999694824219,118.26000213623047,119.94999694824219,83.26029968261719,103268800,2005,7,7
119.97000122070312,121.31999969482422,119.72000122070312,121.31999969482422,84.21123504638672,64491200,2005,7,8
121.33000183105469,122.0999984741211,121.30999755859375,121.94000244140625,84.6416244506836,49688300,2005,7,11
121.98999786376953,122.62999725341797,121.63999938964844,122.26000213623047,84.86372375488281,51871100,2005,7,12
122.2699966430664,122.5199966430664,121.98999786376953,122.43000030517578,84.98173522949219,41182300,2005,7,13
122.9800033569336,123.44000244140625,122.48999786376953,122.91000366210938,85.31490325927734,63638800,2005,7,14
122.79000091552734,123.04000091552734,122.36000061035156,122.83999633789062,85.26631927490234,56075900,2005,7,15
122.5,122.62999725341797,122.05000305175781,122.3499984741211,84.92619323730469,56598400,2005,7,18
122.70999908447266,123.11000061035156,122.41000366210938,123.0199966430664,85.39126586914062,59165700,2005,7,19
122.58999633789062,123.7300033569336,122.30000305175781,123.44000244140625,85.68278503417969,69477000,2005,7,20
123.55000305175781,123.61000061035156,122.47000122070312,122.72000122070312,85.18302154541016,101110900,2005,7,21
122.87999725341797,123.55999755859375,122.62999725341797,123.54000091552734,85.75218963623047,52607100,2005,7,22
123.41000366210938,123.94999694824219,122.8499984741211,123.19000244140625,85.50928497314453,57301600,2005,7,25
123.2300033569336,123.52999877929688,122.94999694824219,123.33999633789062,85.6133804321289,42758800,2005,7,26
123.5,123.88999938964844,123.05000305175781,123.79000091552734,85.9257583618164,43181600,2005,7,27
123.95999908447266,124.63999938964844,123.63999938964844,124.56999969482422,86.46717834472656,47880700,2005,7,28
124.41000366210938,124.62999725341797,123.5,123.73999786376953,85.89105987548828,62358100,2005,7,29
123.83000183105469,124.04000091552734,123.44999694824219,123.6500015258789,85.82855224609375,40418200,2005,8,1
123.87000274658203,124.5999984741211,123.73999786376953,124.38999938964844,86.34219360351562,45147400,2005,8,2
124.25,124.73999786376953,124.12000274658203,124.72000122070312,86.57129669189453,36837200,2005,8,3
124.2300033569336,124.30999755859375,123.56999969482422,123.72000122070312,85.87715148925781,50855600,2005,8,4
123.44999694824219,123.9800033569336,122.66999816894531,122.87999725341797,85.29408264160156,53595500,2005,8,5
123.1500015258789,123.41000366210938,122.37999725341797,122.6500015258789,85.1344223022461,47616000,2005,8,8
123.05999755859375,123.58999633789062,122.87000274658203,123.38999938964844,85.64807891845703,47170000,2005,8,9
123.81999969482422,124.5,122.81999969482422,123.33000183105469,85.6064224243164,72863700,2005,8,10
123.2699966430664,124.02999877929688,123.01000213623047,123.81999969482422,85.94656372070312,58570200,2005,8,11
123.56999969482422,123.69000244140625,122.75,123.05999755859375,85.41905212402344,54776900,2005,8,12
123.22000122070312,123.87000274658203,122.83000183105469,123.81999969482422,85.94656372070312,36208500,2005,8,15
123.44000244140625,123.5199966430664,122.08999633789062,122.20999908447266,84.82902526855469,71942100,2005,8,16
122.19000244140625,122.87000274658203,122.02999877929688,122.19999694824219,84.82208251953125,62275100,2005,8,17
122.05000305175781,122.55999755859375,121.83999633789062,122.19000244140625,84.81514739990234,53388600,2005,8,18
122.62999725341797,122.81999969482422,122.19999694824219,122.47000122070312,85.00949096679688,39842100,2005,8,19
122.58000183105469,123.2300033569336,121.87999725341797,122.47000122070312,85.00949096679688,69912000,2005,8,22
122.5,122.61000061035156,121.1500015258789,122.23999786376953,84.84986114501953,55168600,2005,8,23
121.94000244140625,122.7300033569336,121.08999633789062,121.1500015258789,84.09325408935547,79104600,2005,8,24
121.3499984741211,121.66999816894531,121.20999908447266,121.58999633789062,84.39867401123047,35631100,2005,8,25
121.4800033569336,121.48999786376953,120.68000030517578,120.76000213623047,83.82252502441406,61956800,2005,8,26
120.41000366210938,121.77999877929688,120.37999725341797,121.69000244140625,84.46807861328125,56179200,2005,8,29
121.25,121.30000305175781,120.38999938964844,121.05000305175781,84.02385711669922,74160200,2005,8,30
121.19000244140625,122.66000366210938,120.73999786376953,122.58000183105469,85.08584594726562,102945200,2005,8,31
122.5199966430664,123.1500015258789,121.13999938964844,122.48999786376953,85.02336883544922,74578700,2005,9,1
122.8499984741211,122.87999725341797,122.04000091552734,122.2699966430664,84.87065887451172,47653400,2005,9,2
122.66000366210938,123.80000305175781,122.6500015258789,123.69999694824219,85.86323547363281,57251300,2005,9,6
123.62999725341797,124.12999725341797,123.45999908447266,123.91000366210938,86.009033203125,41749700,2005,9,7
123.66000366210938,124.0,123.30999755859375,123.5,85.72442626953125,39068700,2005,9,8
123.83000183105469,124.73999786376953,123.80000305175781,124.5999984741211,86.48798370361328,43093900,2005,9,9
124.44999694824219,124.66999816894531,124.2699966430664,124.3499984741211,86.31443786621094,33017600,2005,9,12
124.12999725341797,124.41999816894531,123.5199966430664,123.66000366210938,85.8354721069336,58427500,2005,9,13
123.73999786376953,123.91999816894531,123.0199966430664,123.20999908447266,85.52314758300781,57694600,2005,9,14
123.58999633789062,123.6500015258789,122.9000015258789,123.1500015258789,85.4814682006836,73156900,2005,9,15
123.30000305175781,123.73999786376953,122.87000274658203,123.5,86.08932495117188,75424100,2005,9,16
123.47000122070312,123.55000305175781,122.63999938964844,123.08999633789062,85.80357360839844,53355300,2005,9,19
123.19999694824219,123.61000061035156,121.87000274658203,122.05000305175781,85.0785903930664,84480300,2005,9,20
121.79000091552734,121.87000274658203,120.77999877929688,120.91000366210938,84.2839126586914,94469100,2005,9,21
120.94999694824219,121.66000366210938,120.44000244140625,121.33999633789062,84.58367156982422,84597200,2005,9,22
121.23999786376953,121.88999938964844,120.9000015258789,121.44000244140625,84.6533432006836,59368100,2005,9,23
122.0199966430664,122.23999786376953,121.08000183105469,121.58000183105469,84.7509536743164,70415400,2005,9,26
121.5199966430664,121.98999786376953,121.0199966430664,121.55000305175781,84.73004913330078,66150800,2005,9,27
121.93000030517578,122.12000274658203,121.19999694824219,121.66999816894531,84.81370544433594,58620500,2005,9,28
121.55000305175781,122.86000061035156,121.08000183105469,122.66000366210938,85.50379943847656,66607700,2005,9,29
122.62000274658203,123.04000091552734,121.73999786376953,123.04000091552734,85.76871490478516,47824200,2005,9,30
122.95999908447266,123.33999633789062,122.44999694824219,122.5999984741211,85.4620132446289,50994800,2005,10,3
122.79000091552734,123.02999877929688,121.16000366210938,121.22000122070312,84.49999237060547,60776300,2005,10,4
121.25,121.30999755859375,119.56999969482422,119.62999725341797,83.39165496826172,106052100,2005,10,5
119.77999877929688,120.26000213623047,118.16999816894531,119.19999694824219,83.0919189453125,140941800,2005,10,6
119.69999694824219,120.05000305175781,119.12999725341797,119.61000061035156,83.37771606445312,75661400,2005,10,7
119.68000030517578,119.70999908447266,118.30000305175781,118.5999984741211,82.67366027832031,52677000,2005,10,10
118.98999786376953,119.38999938964844,118.31999969482422,118.43000030517578,82.5551528930664,75629800,2005,10,11
118.38999938964844,119.12999725341797,117.41000366210938,117.5,81.90685272216797,100510400,2005,10,12
117.45999908447266,118.08000183105469,116.87999725341797,117.43000030517578,81.8580551147461,99052900,2005,10,13
118.12000274658203,118.80999755859375,117.55999755859375,118.66999816894531,82.7224349975586,88651000,2005,10,14
118.80000305175781,119.2699966430664,118.44999694824219,119.11000061035156,83.02916717529297,68109300,2005,10,17
118.94000244140625,118.95999908447266,117.80000305175781,117.81999969482422,82.12997436523438,74996900,2005,10,18
117.5,119.80000305175781,117.12000274658203,119.77999877929688,83.49620819091797,116563800,2005,10,19
119.48999786376953,119.80999755859375,117.30000305175781,117.66999816894531,82.0253677368164,131966700,2005,10,20
118.29000091552734,118.77999877929688,117.51000213623047,118.12999725341797,82.34603881835938,96579500,2005,10,21
118.44000244140625,120.08999633789062,118.41000366210938,119.95999908447266,83.6216812133789,71308400,2005,10,24
119.72000122070312,120.23999786376953,118.94000244140625,119.72000122070312,83.45442199707031,76594500,2005,10,25
119.51000213623047,120.54000091552734,119.19000244140625,119.37000274658203,83.21039581298828,80855800,2005,10,26
119.19999694824219,119.37000274658203,117.93000030517578,118.0999984741211,82.32511138916016,66623100,2005,10,27
118.43000030517578,119.94999694824219,118.0999984741211,119.80000305175781,83.51012420654297,72322000,2005,10,28
120.29000091552734,121.30000305175781,120.12999725341797,120.12999725341797,83.74018859863281,77698900,2005,10,31
120.58000183105469,120.9000015258789,120.22000122070312,120.48999786376953,83.99118041992188,66365100,2005,11,1
120.16999816894531,121.75,120.12999725341797,121.75,84.86943817138672,74012300,2005,11,2
122.1500015258789,122.66000366210938,121.75,122.2699966430664,85.23192596435547,84897600,2005,11,3
122.4000015258789,122.45999908447266,121.55000305175781,122.11000061035156,85.12039184570312,59156000,2005,11,4
122.37000274658203,122.62000274658203,121.8499984741211,122.2300033569336,85.2040786743164,46765400,2005,11,7
121.93000030517578,122.41999816894531,121.79000091552734,122.2300033569336,85.2040786743164,42152800,2005,11,8
122.08000183105469,122.94999694824219,121.86000061035156,122.38999938964844,85.3155746459961,57666800,2005,11,9
122.33999633789062,123.5199966430664,121.75,123.33999633789062,85.97782897949219,79048100,2005,11,10
123.3499984741211,123.83999633789062,122.43000030517578,123.76000213623047,86.27058410644531,34867000,2005,11,11
123.79000091552734,124.0199966430664,123.37999725341797,123.69000244140625,86.22178649902344,45092200,2005,11,14
123.55000305175781,124.08999633789062,122.86000061035156,123.23999786376953,85.9081039428711,69592500,2005,11,15
123.37000274658203,123.55000305175781,122.9800033569336,123.48999786376953,86.08238983154297,51133000,2005,11,16
123.68000030517578,124.6500015258789,123.13999938964844,124.63999938964844,86.8840103149414,55717500,2005,11,17
125.05999755859375,125.27999877929688,124.33000183105469,125.12999725341797,87.22560119628906,72437200,2005,11,18
125.1500015258789,125.91000366210938,124.9800033569336,125.76000213623047,87.66472625732422,50021200,2005,11,21
125.55999755859375,126.5199966430664,125.41999816894531,126.30000305175781,88.04118347167969,66438800,2005,11,22
126.25,127.41000366210938,126.20999908447266,127.02999877929688,88.55006408691406,50854700,2005,11,23
126.9800033569336,127.22000122070312,126.80999755859375,127.12999725341797,88.61969757080078,15270000,2005,11,25
127.25,127.2699966430664,126.04000091552734,126.2300033569336,87.99238586425781,54498500,2005,11,28
126.6500015258789,126.9800033569336,126.08999633789062,126.08999633789062,87.89479064941406,51738900,2005,11,29
126.16000366210938,126.5199966430664,125.29000091552734,125.41000366210938,87.42078399658203,56007200,2005,11,30
126.0199966430664,127.02999877929688,125.9800033569336,126.69000244140625,88.31302642822266,65468200,2005,12,1
126.7699966430664,127.08000183105469,126.5,126.8499984741211,88.42457580566406,46699400,2005,12,2
126.69999694824219,126.7300033569336,126.18000030517578,126.58000183105469,88.23638916015625,59273400,2005,12,5
127.05000305175781,127.73999786376953,126.62999725341797,126.81999969482422,88.40363311767578,57935200,2005,12,6
126.7699966430664,126.87000274658203,125.68000030517578,126.08000183105469,87.88782501220703,66816500,2005,12,7
126.22000122070312,126.81999969482422,125.4800033569336,126.0,87.83203887939453,62608600,2005,12,8
126.16000366210938,126.77999877929688,125.81999969482422,126.33000183105469,88.06208801269531,50744500,2005,12,9
126.70999908447266,126.86000061035156,125.95999908447266,126.44999694824219,88.14574432373047,48389900,2005,12,12
126.41999816894531,127.69999694824219,126.29000091552734,127.30999755859375,88.74522399902344,88630900,2005,12,13
127.19000244140625,128.08999633789062,127.13999938964844,127.80999755859375,89.09375762939453,64375000,2005,12,14
127.83999633789062,128.0,127.18000030517578,127.44000244140625,88.83586120605469,55900300,2005,12,15
127.27999877929688,127.36000061035156,126.36000061035156,126.36000061035156,88.54993438720703,46238300,2005,12,16
126.7300033569336,126.87000274658203,125.69000244140625,125.70999908447266,88.09444427490234,48733000,2005,12,19
125.86000061035156,126.58999633789062,125.4800033569336,125.83000183105469,88.17851257324219,46603200,2005,12,20
126.22000122070312,126.76000213623047,125.80000305175781,126.02999877929688,88.31866455078125,51806900,2005,12,21
